"Year","symbol","Gross.Revenue","COGS.DA","Gross.Income","Non.Product.Cost.SGA","Interest.Expenses","Pretax.Income","Net.Income","EBITDA","Cash.ST.Investments","Total.Accounts.Receivable","Inventories","Total.Current.Assets","Net.Property","Total.Assets","Total.Liabilities","Total.Shareholder.Equity","Total.Equity","Debt.To.Asset","Debt.To.Equity","Equity.Multiplier","Gross.Profit.Margin","Interest.Coverage","Net.Profit.Margin","Operating.Margin","Return.On.Sales","Asset.Turnover","Return.On.Asset","Return.On.Equity"
2015,SXT,1380000000,915430000,460530000,249390000,16950000,149400000,107250000,259080000,12000000,232050000,409160000,728910000,469680000,1700000000,858610000,845130000,845130000,0.505064705882353,1.0159502088436099,2.011524854164448,0.3337173913043478,15.28495575221239,0.07771739130434782,0.1877391304347826,0.1877391304347826,0.8117647058823529,0.2312728418399496,0.4652110694543021
2016,SXT,1380000000,905720000,477490000,264730000,18320000,167290000,122910000,259780000,25870000,194510000,404320000,717060000,476520000,1670000000,832120000,835740000,835740000,0.4982754491017964,0.9956685093450116,1.99822911431785,0.3460072463768116,14.180131004366812,0.08906521739130435,0.1882463768115942,0.1882463768115942,0.8263473053892215,0.22780539802562488,0.45520737873356976
2017,SXT,1360000000,883890000,478380000,262460000,19380000,148420000,89600000,264440000,29340000,195440000,463520000,733480000,498520000,1720000000,872040000,852300000,852300000,0.507,1.0231608588525167,2.018068755133169,0.35175,13.64499484004128,0.06588235294117648,0.19444117647058823,0.19444117647058823,0.7906976744186046,0.24591089965397925,0.4962651031383835
2018,SXT,1390000000,921820000,464990000,262750000,20720000,181530000,157360000,255490000,31900000,255350000,490760000,822870000,491060000,1820000000,964990000,859950000,859950000,0.5302142857142857,1.1221466364323507,2.1164021164021163,0.33452517985611513,12.330598455598455,0.11320863309352518,0.18380575539568345,0.18380575539568345,0.7637362637362637,0.24066652864758553,0.5093471505769006
2019,SXT,1320000000,896660000,426270000,257160000,20110000,1100000,82050000,224130000,21150000,213200000,422520000,788210000,453980000,1740000000,858560000,881590000,881590000,0.49342528735632185,0.9738767454258782,1.9737065983053346,0.3229318181818182,11.145201392342118,0.06215909090909091,0.16979545454545455,0.16979545454545455,0.7586206896551724,0.22382128099173557,0.44175753913454086
2015,SYNL,175460000,150140000,25320000,21940000,1350000,NA,NA,10020000,NA,17950000,63820000,85100000,46290000,153950000,58800000,95150000,95150000,0.3819421890224099,0.6179716237519706,1.6179716237519706,0.14430639461985637,7.4222222222222225,NA,0.05710703294198108,0.05710703294198108,1.1397206885352387,0.05010616505994522,0.08107035324202382
2016,SYNL,138570000,121660000,16900000,22670000,NA,NA,NA,NA,NA,18030000,60800000,97500000,27320000,144290000,55700000,88590000,88590000,0.3860281377780858,0.6287391353425894,1.6287391353425895,0.12196002020639388,NA,NA,NA,NA,0.9603576131402037,NA,NA
2017,SYNL,201150000,173070000,28080000,24870000,NA,1480000,1340000,10940000,NA,28700000,72130000,107650000,35080000,163550000,73850000,89700000,89700000,0.4515438703760318,0.8232998885172799,1.8232998885172798,0.1395973154362416,NA,0.006661695252299279,0.054387273179219486,0.054387273179219486,1.2298991134209722,0.0442209223388583,0.08062800277057162
2018,SYNL,280840000,229600000,51240000,27690000,2210000,16470000,13100000,32320000,5160000,41070000,114200000,167470000,40920000,233920000,131440000,102480000,102480000,0.5619015047879617,1.2825917252146761,2.282591725214676,0.18245264207377868,14.624434389140271,0.046645776954849734,0.11508332146417889,0.11508332146417889,1.2005813953488371,0.09585632586846862,0.21880085623684795
2019,SYNL,305170000,274400000,30770000,31330000,3820000,NA,NA,11070000,4930000,35070000,98190000,147120000,76460000,270220000,163710000,106510000,106510000,0.6058396861816298,1.537038775701812,2.537038775701812,0.10082904610544942,2.897905759162304,NA,0.03627486319100829,0.03627486319100829,1.129339057064614,0.03212043625347924,0.08149079226753507
2014,TANH,65490000,44850000,20640000,3470000,NA,17570000,13980000,18680000,4000000,43640000,11970000,59750000,13900000,78710000,16230000,59320000,62480000,0.20619997459026806,0.2597631241997439,1.259763124199744,0.315162620247366,NA,0.21346770499312873,0.2852343869293022,0.2852343869293022,0.8320416719603608,0.34281262170110516,0.4318626993292892
2015,TANH,58830000,41950000,16880000,6670000,NA,11300000,8440000,11660000,6270000,40720000,16690000,63680000,11580000,87070000,13990000,69650000,73090000,0.16067531870908464,0.1914078533315091,1.1912710357093994,0.2869284378718341,NA,0.14346421893591704,0.1981981981981982,0.1981981981981982,0.6756632594464225,0.29333872373138054,0.34944592523315504
2016,TANH,40530000,28050000,12480000,3880000,NA,8290000,6610000,9180000,6270000,35980000,11130000,63660000,8680000,94300000,14100000,80210000,80210000,0.14952279957582185,0.1757885550430121,1.1756638823089391,0.307920059215396,NA,0.16308906982482113,0.22649888971132495,0.22649888971132495,0.42979851537645813,0.52698853441347,0.6195613863008381
2017,TANH,42300000,31740000,10560000,5980000,NA,4480000,3700000,5350000,13620000,46530000,13790000,89240000,3370000,138490000,28880000,100810000,109610000,0.2085349122680338,0.2634796095246784,1.2634796095246783,0.24964539007092199,NA,0.08747044917257683,0.12647754137115838,0.12647754137115838,0.30543721568344284,0.41408687244661285,0.5231903199081417
2018,TANH,29560000,21530000,8030000,5680000,NA,2030000,1890000,3420000,9870000,33450000,16340000,70310000,3240000,134190000,24210000,102070000,109990000,0.18041582830315225,0.2201109191744704,1.2200200018183471,0.2716508795669824,NA,0.06393775372124492,0.11569688768606225,0.11569688768606225,0.22028467098889634,0.5252153368942047,0.6407732162726915
2015,TECK,8290000000,7120000000,1180000000,2700000,2400000,NA,NA,2360000000,1890000000,1300000000,1620000000,4810000000,25240000000,34690000000,18050000000,16410000000,16640000000,0.5203228596137215,1.0847355769230769,2.084735576923077,0.14234016887816647,983.3333333333334,NA,0.28468033775633295,0.28468033775633295,0.23897376765638512,1.1912618717451375,2.483466005459064
2016,TECK,9300000000,7010000000,2290000000,4900000,2500000,1630000000,1040000000,3260000000,1410000000,1680000000,1670000000,4760000000,25980000000,35630000000,18030000000,17440000000,17600000000,0.5060342408083076,1.0244318181818182,2.024431818181818,0.24623655913978496,1304,0.11182795698924732,0.35053763440860214,0.35053763440860214,0.2610159977547011,1.342973754191236,2.7187587989678264
2017,TECK,11910000000,7480000000,4430000000,4200000,1600000,3910000000,2460000000,5520000000,9200000,1470000000,1670000000,4750000000,27270000000,37030000000,17040000000,19850000000,19990000000,0.4601674318120443,0.8524262131065533,1.8524262131065532,0.3719563392107473,3450,0.20654911838790932,0.4634760705289673,0.4634760705289673,0.32163110991088306,1.4410175391845221,2.6693786631317087
2018,TECK,12560000000,8110000000,4450000000,2700000,1500000,4510000000,3110000000,5770000000,1730000000,1260000000,2070000000,5320000000,29140000000,39630000000,16610000000,22880000000,23020000000,0.4191269240474388,0.7215464813205907,1.7215464813205907,0.35429936305732485,3846.6666666666665,0.24761146496815287,0.4593949044585987,0.4593949044585987,0.31693161746151904,1.4495079668546391,2.4953953399847673
2019,TECK,11930000000,8770000000,3160000000,2200000,1700000,NA,NA,4460000000,1030000000,1160000000,1980000000,4500000000,31360000000,39350000000,17280000000,21300000000,22070000000,0.439135959339263,0.7829632985953784,1.7829632985953783,0.26487845766974016,2623.529411764706,NA,0.3738474434199497,0.3738474434199497,0.30317662007623886,1.2331011650104795,2.1985741206688885
2015,TG,896180000,753690000,142480000,83780000,3500000,NA,NA,93680000,44160000,94580000,65330000,2100000,231320000,623260000,350510000,272750000,272750000,0.5623816705708693,1.285096241979835,2.285096241979835,0.15898591800754314,26.765714285714285,NA,0.10453257158160191,0.10453257158160191,1.4378910887911946,0.0726985321742833,0.1661231426689049
2016,TG,828340000,696510000,131840000,93680000,3810000,27680000,24470000,70630000,29510000,104910000,66070000,208220000,260730000,651160000,340380000,310780000,310780000,0.5227286688371522,1.0952442242100522,2.095244224210052,0.15916169688775142,18.53805774278215,0.02954100973030398,0.08526691938093053,0.08526691938093053,1.2720990232815284,0.06702852358220866,0.14044112689294996
2017,TG,961330000,818900000,142430000,101630000,6170000,NA,38250000,81080000,36490000,152220000,86910000,283840000,223090000,755740000,411960000,343780000,343780000,0.545108105962368,1.1983245098609576,2.1983245098609574,0.14815932094077996,13.14100486223663,0.03978862617415456,0.08434148523399873,0.08434148523399873,1.272038002487628,0.06630421816727054,0.145758187904279
2018,TG,1070000000,898900000,166580000,100190000,5700000,36370000,24840000,100190000,34400000,131510000,93810000,269280000,228370000,707370000,352520000,354860000,354860000,0.49835305427145626,0.9934058501944428,1.9933776700670687,0.1556822429906542,17.57719298245614,0.023214953271028037,0.09363551401869159,0.09363551401869159,1.5126454330831107,0.06190182574897371,0.1233937171843869
2019,TG,972360000,821740000,150620000,113180000,4050000,58170000,48260000,84300000,31420000,111660000,81380000,233160000,262110000,712670000,335920000,376750000,376750000,0.4713542032076557,0.8916257465162575,1.8916257465162574,0.15490147681928504,20.814814814814813,0.04963182360442634,0.08669628532642232,0.08669628532642232,1.3643902507471901,0.06354214659548048,0.12019796048892122
2015,TGLS,238830000,155560000,83280000,42670000,9270000,7930000,NA,50050000,19970000,91350000,46010000,167380000,135970000,316450000,283310000,33140000,33140000,0.8952757149628693,8.548883524441763,9.548883524441763,0.3486999120713478,5.399137001078748,NA,0.2095632876941758,0.2095632876941758,0.7547163848949281,0.2776715755592762,2.6514535330637585
2016,TGLS,305020000,194160000,110860000,61630000,16810000,39250000,23180000,63260000,28460000,110410000,55090000,210740000,170800000,396390000,282830000,113570000,113570000,0.7135144680743712,2.490358369287664,3.4902703178656336,0.36345157694577407,3.7632361689470555,0.07599501672021507,0.20739623631237297,0.20739623631237297,0.7694946895734,0.269522634948074,0.9407068527521973
2017,TGLS,314460000,219680000,94780000,60410000,19870000,11520000,5450000,55330000,42600000,129420000,71660000,261900000,168700000,4800000,346340000,120250000,121670000,72.15416666666667,2.8465521492561847,0.03945097394591929,0.30140558417604785,2.7845998993457473,0.017331298098327293,0.17595242638173378,0.17595242638173378,65.5125,0.002685784031776131,1.059567958619662e-4
2018,TGLS,370980000,255650000,115330000,66220000,22260000,14460000,9030000,71430000,34200000,148880000,91850000,293400000,149200000,489770000,356550000,132360000,133230000,0.7279947730567409,2.676199054267057,3.676123996096975,0.31087929268424175,3.2088948787061993,0.024340934821284167,0.19254407245673621,0.19254407245673621,0.7574575821303877,0.2541978283657763,0.9344627366111706
2019,TGLS,430910000,299290000,131630000,70350000,23980000,36600000,24540000,81150000,50170000,161730000,82710000,322850000,154610000,569670000,382460000,186600000,187210000,0.6713711446978075,2.0429464238021473,3.0429464238021473,0.3054698196839247,3.384070058381985,0.056949246942517,0.18832238750551158,0.18832238750551158,0.7564203837309319,0.24896524678068457,0.7575879073423032
2015,TMRC,NA,NA,NA,1940000,NA,NA,NA,NA,NA,NA,NA,NA,1790000,1850000,NA,1240000,1240000,NA,NA,1.4919354838709677,NA,NA,NA,NA,NA,NA,NA,NA
2016,TMRC,NA,NA,NA,1180000,NA,NA,NA,NA,NA,NA,NA,NA,1770000,1810000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,TMRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,TMRC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2040000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019,TMRC,NA,NA,NA,NA,NA,NA,NA,NA,1820000,NA,NA,1830000,NA,2180000,1380000,NA,NA,0.6330275229357798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,TMST,1110000000,1060000000,46200000,97900000,3400000,NA,NA,14500000,42400000,89500000,173900000,317800000,769300000,1250000000,566900000,6200000,6200000,0.45352,91.43548387096774,201.61290322580646,0.04162162162162162,4.264705882352941,NA,0.013063063063063063,0.013063063063063063,0.888,0.014710656602548495,2.9658581859976807
2016,TMST,869500000,841600000,27900000,88700000,11400000,NA,NA,12600000,25600000,92100000,164200000,290400000,741900000,1070000000,472500000,597400000,597400000,0.441588785046729,0.7909273518580515,1.7910947438901907,0.03208740655549166,1.105263157894737,NA,0.014491086831512363,0.014491086831512363,0.8126168224299065,0.017832619792660414,0.03193991158042625
2017,TMST,1330000000,1260000000,67800000,89500000,14800000,NA,NA,52200000,24500000,150200000,2400000,410200000,706700000,1160000000,595900000,560700000,560700000,0.5137068965517242,1.0627786695202426,2.0688425182807206,0.05097744360902256,3.527027027027027,NA,0.03924812030075188,0.03924812030075188,1.146551724137931,0.03423144326982871,0.07081946529873605
2018,TMST,1610000000,1480000000,126600000,98200000,17100000,NA,NA,101400000,21600000,163400000,374500000,569100000,674400000,1390000000,776200000,612900000,612900000,0.5584172661870503,1.2664382444118127,2.267906673193017,0.07863354037267081,5.9298245614035086,NA,0.06298136645962733,0.06298136645962733,1.158273381294964,0.05437521700551677,0.1233179175031299
2019,TMST,1210000000,1180000000,25400000,85400000,15700000,NA,NA,10700000,27100000,77500000,281900000,401700000,640700000,1210000000,649900000,563100000,563100000,0.5371074380165289,1.1541466879772686,2.148819037471142,0.02099173553719008,0.6815286624203821,NA,0.008842975206611571,0.008842975206611571,1,0.008842975206611571,0.019001953471852247
2014,TORM,46730000,40110000,6620000,4690000,NA,NA,NA,5380000,2660000,4920000,20180000,28590000,18890000,48160000,12150000,36010000,36010000,0.25228405315614616,0.3374062760344349,1.337406276034435,0.1416648833725658,NA,NA,0.11512946715172266,0.11512946715172266,0.9703073089700996,0.11865258159698189,0.15868670729549147
2015,TORM,37060000,35180000,1880000,4660000,NA,NA,NA,NA,NA,3530000,13990000,19210000,17470000,36710000,9950000,26760000,26760000,0.271043312448924,0.3718236173393124,1.3718236173393124,0.050728548300053966,NA,NA,NA,NA,1.0095341868700627,NA,NA
2016,TORM,38460000,33360000,5100000,4350000,NA,NA,NA,3300000,3720000,3560000,11780000,19790000,15910000,35730000,7460000,28270000,28270000,0.2087881332213826,0.26388397594623275,1.2638839759462328,0.13260530421216848,NA,NA,0.08580343213728549,0.08580343213728549,1.0764063811922755,0.07971286090133152,0.10074780757002388
2017,TORM,38970000,35410000,3550000,4880000,NA,NA,NA,1450000,3610000,4320000,9140000,17920000,18390000,36330000,7480000,28850000,28850000,0.20589044866501513,0.25927209705372617,1.2592720970537261,0.09109571465229664,NA,NA,0.03720810880164229,0.03720810880164229,1.0726672171758878,0.034687467096835116,0.04368095943251368
2018,TORM,39430000,35350000,4090000,4810000,NA,NA,NA,2280000,2310000,4680000,12860000,20850000,15670000,36680000,9090000,27590000,27590000,0.24781897491821156,0.32946719826023924,1.3294671982602393,0.10372812579254374,NA,NA,0.05782399188435201,0.05782399188435201,1.0749727371864777,0.053791124076034286,0.07151353501663421
2015,TREC,241980000,185690000,56280000,20240000,2220000,28360000,18600000,45100000,18620000,27150000,15800000,66080000,97500000,257790000,115410000,142100000,142390000,0.44768998021645523,0.8105204017136035,1.810450172062645,0.2325812050582693,20.315315315315317,0.07686585668237045,0.18637903959004876,0.18637903959004876,0.9386710112882579,0.19855629645391631,0.35947628107911433
2016,TREC,212400000,173260000,39140000,20430000,1990000,29930000,19430000,28480000,8390000,26180000,17870000,55950000,140600000,290480000,126110000,164090000,164380000,0.4341434866427981,0.7671857890254289,1.7671249543740115,0.1842749529190207,14.311557788944723,0.09147834274952919,0.13408662900188323,0.13408662900188323,0.7312035251996695,0.18337798489862073,0.3240518131971733
2017,TREC,245140000,204450000,40690000,22590000,2930000,10850000,18010000,29060000,3030000,31360000,19400000,56490000,183110000,327330000,142320000,184720000,185010000,0.4347905783154615,0.7692557159072483,1.7692557159072482,0.16598678306273965,9.918088737201366,0.07346822224035245,0.11854450518071306,0.11854450518071306,0.7489078300186356,0.15828984613201766,0.28005521503915104
2018,TREC,287930000,260850000,27080000,22530000,4100000,NA,NA,18900000,6740000,27290000,18140000,93980000,195250000,329970000,144810000,184870000,185160000,0.43885807800709153,0.7820803629293583,1.7820803629293585,0.09405063730767894,4.609756097560975,NA,0.06564095439863855,0.06564095439863855,0.8725944782859048,0.07522503984620833,0.1340570663105064
2019,TREC,258960000,221280000,37680000,24390000,5140000,NA,NA,29490000,6150000,27650000,15480000,84090000,202990000,301820000,130380000,171150000,171440000,0.43197932542575046,0.7604993000466636,1.7604993000466636,0.14550509731232622,5.737354085603113,NA,0.11387859128822984,0.11387859128822984,0.8579948313564376,0.13272643042405596,0.23366478785924272
2015,TROX,2110000000,2020000000,91000000,1800000,1600000,NA,NA,1700000,2400000,3100000,6000000,1300000000,3450000000,5250000000,4140000000,9800000,1110000000,0.7885714285714286,3.72972972972973,4.72972972972973,0.04312796208530806,1.0625,NA,8.056872037914692e-4,8.056872037914692e-4,0.40190476190476193,0.002004671952561712,0.009481556532386477
2016,TROX,1310000000,1200000000,1600000,1200000,1500000,NA,NA,1100000,2100000,2900000,4900000,2740000000,1970000000,4960000000,3810000000,1010000000,1150000000,0.7681451612903226,3.3130434782608695,4.3130434782608695,0.0012213740458015267,0.7333333333333333,NA,8.396946564885496e-4,8.396946564885496e-4,0.26411290322580644,0.0031793019054833635,0.013712467348867377
2017,TROX,1700000000,1340000000,3200000,2200000,1800000,NA,NA,3700000,1770000000,3600000,4300000,2640000000,200000000,4860000000,3850000000,8900000,1020000000,0.7921810699588477,3.7745098039215685,4.764705882352941,0.0018823529411764706,2.0555555555555554,NA,0.002176470588235294,0.002176470588235294,0.3497942386831276,0.0062221453287197226,0.029646692448605738
2018,TROX,1820000000,1350000000,4000000,2900000,1300000,43000000,NA,4100000,1700000000,3900000,4900000,2540000000,1800000000,4640000000,3780000000,6300000,8200000,0.8146551724137931,460.9756097560976,565.8536585365854,0.002197802197802198,3.1538461538461537,NA,0.0022527472527472526,0.0022527472527472526,0.3922413793103448,0.0057432677212897,3.2498490520468546
2019,TROX,2640000000,2200000000,4200000,2600000,2100000,NA,NA,4600000,3100000,4800000,1130000000,2070000000,2720000000,5270000000,4350000000,7800000,9600000,0.825426944971537,453.125,548.9583333333334,0.001590909090909091,2.1904761904761907,NA,0.0017424242424242424,0.0017424242424242424,0.5009487666034156,0.00347824839302112,1.9094134407522192
2015,TRX,NA,NA,NA,3810000,NA,NA,NA,NA,NA,NA,NA,1550000,3410000,53110000,7040000,44550000,46070000,0.13255507437394087,0.15281093987410463,1.1528109398741047,NA,NA,NA,NA,NA,NA,NA,NA
2016,TRX,NA,NA,NA,2450000,1390000,NA,NA,NA,NA,NA,NA,1030000,3050000,49890000,14730000,33790000,35160000,0.2952495490078172,0.4189419795221843,1.4189419795221843,NA,NA,NA,NA,NA,NA,NA,NA
2017,TRX,NA,NA,NA,4740000,1120000,NA,NA,NA,1010000,NA,NA,1920000,2510000,51350000,15100000,35350000,36250000,0.2940603700097371,0.416551724137931,1.416551724137931,NA,NA,NA,NA,NA,NA,NA,NA
2018,TRX,NA,NA,NA,4610000,1390000,NA,NA,NA,NA,NA,NA,1320000,2000000,53240000,18910000,33630000,34330000,0.3551840721262209,0.5508301776871541,1.550830177687154,NA,NA,NA,NA,NA,NA,NA,NA
2019,TRX,NA,NA,NA,4690000,1620000,NA,NA,NA,3390000,NA,NA,4140000,1710000,38120000,18460000,19080000,19660000,0.4842602308499475,0.9389623601220752,1.9389623601220753,NA,NA,NA,NA,NA,NA,NA,NA
2015,TSE,3970000000,3510000000,463020000,199760000,93200000,203860000,133650000,360010000,431260000,494560000,353100000,1290000000,518750000,2280000000,1900000000,389010000,389010000,0.8333333333333334,4.884193208400812,5.861031850080975,0.11662972292191436,3.8627682403433474,0.03366498740554156,0.09068261964735516,0.09068261964735516,1.7412280701754386,0.05207969088059692,0.30524072699355026
2016,TSE,3720000000,3140000000,578100000,217600000,81400000,405300000,318300000,456900000,465100000,564400000,385300000,1430000000,5000000,2420000000,1970000000,447700000,447700000,0.8140495867768595,4.400268036631673,5.405405405405405,0.1554032258064516,5.613022113022113,0.08556451612903226,0.12282258064516129,0.12282258064516129,1.537190082644628,0.07990071106486299,0.4318957354857459
2017,TSE,4450000000,3770000000,677300000,2100000,71300000,411100000,328300000,556900000,432800000,685500000,510400000,1650000000,6700000,2770000000,2100000000,674800000,674800000,0.7581227436823105,3.112033195020747,4.1049199762892705,0.15220224719101125,7.810659186535764,0.0737752808988764,0.12514606741573034,0.12514606741573034,1.6064981949458483,0.07789991162731978,0.3197729033901538
2018,TSE,4620000000,4100000000,522800000,249200000,46100000,364300000,292500000,403800000,452300000,648100000,510400000,1630000000,592100000,2730000000,1960000000,768700000,768700000,0.717948717948718,2.5497593339404188,3.5514505008455837,0.11316017316017316,8.759219088937094,0.0633116883116883,0.0874025974025974,0.0874025974025974,1.6923076923076923,0.0516469893742621,0.18342172628038966
2019,TSE,3780000000,3440000000,335600000,281400000,38400000,NA,92000000,190200000,457400000,570800000,438200000,1490000000,697200000,2760000000,2090000000,668900000,668900000,0.7572463768115942,3.124532815069517,4.126177306024817,0.08878306878306878,4.953125,0.02433862433862434,0.050317460317460316,0.050317460317460316,1.3695652173913044,0.036739732930209115,0.15159465224604152
2015,TX,7770000000,6430000000,1340000000,588080000,88240000,532390000,8010000,1050000000,390470000,583590000,1590000000,2580000000,4220000000,8060000000,3260000000,4030000000,4800000000,0.4044665012406948,0.6791666666666667,1.6791666666666667,0.17245817245817247,11.899365367180417,0.0010308880308880308,0.13513513513513514,0.13513513513513514,0.9640198511166254,0.14017878882743748,0.23538354957273877
2016,TX,7140000000,5360000000,1780000000,548550000,88930000,1090000000,588760000,1540000000,325930000,695420000,1640000000,2730000000,4110000000,8350000000,3230000000,4360000000,5120000000,0.38682634730538923,0.630859375,1.630859375,0.24929971988795518,17.31699089171258,0.0824593837535014,0.21568627450980393,0.21568627450980393,0.8550898203592814,0.2522381501620256,0.41136495192439726
2017,TX,9590000000,7400000000,2190000000,637160000,113250000,1280000000,875910000,1920000000,472810000,1310000000,2600000000,4400000000,5380000000,12120000000,6270000000,5010000000,5850000000,0.5173267326732673,1.0717948717948718,2.071794871794872,0.2283628779979145,16.95364238410596,0.09133576642335767,0.20020855057351408,0.20020855057351408,0.7912541254125413,0.2530268647498426,0.5242197608150585
2018,TX,11860000000,9320000000,2540000000,697960000,135780000,200000000,1560000000,2350000000,295030000,1400000000,2710000000,4420000000,5900000000,12550000000,5060000000,6390000000,7480000000,0.40318725099601593,0.6764705882352942,1.677807486631016,0.21416526138279932,17.307409044041833,0.1315345699831366,0.1981450252951096,0.1981450252951096,0.9450199203187251,0.20967285560317248,0.35179068687430676
2019,TX,10310000000,8710000000,1600000000,666910000,89330000,774680000,570970000,1500000000,732150000,1250000000,2180000000,4180000000,6540000000,12930000000,5220000000,6610000000,7710000000,0.4037122969837587,0.6770428015564203,1.6770428015564203,0.15518913676042678,16.791671331019813,0.05538021338506305,0.1454898157129001,0.1454898157129001,0.7973704563031709,0.1824620094246167,0.30599659946307317
2015,UAN,289190000,199700000,89500000,18470000,5780000,62050000,62040000,99480000,49970000,8070000,37530000,98550000,393130000,536260000,150700000,385550000,385550000,0.2810204005519711,0.3908701854493581,1.3908961224225134,0.30948511359313946,17.21107266435986,0.21453023963484213,0.3439952972094471,0.3439952972094471,0.5392719949278335,0.637888302090453,0.8872363659162918
2016,UAN,356280000,293710000,62580000,26180000,48460000,NA,NA,94650000,55600000,14670000,58170000,134530000,1130000000,1310000000,687310000,624910000,624910000,0.5246641221374045,1.0998543790305804,2.0963018674689153,0.1756483664533513,1.953157243087082,NA,0.2656618390030313,0.2656618390030313,0.27196946564885494,0.9768075926068571,2.04768358053957
2017,UAN,330800000,315220000,15590000,25630000,62850000,NA,NA,63940000,49170000,9860000,53170000,117990000,1070000000,1230000000,684420000,549850000,549850000,0.556439024390244,1.2447394744021096,2.236973720105483,0.04712817412333736,1.0173428798727129,NA,0.19328899637243047,0.19328899637243047,0.2689430894308943,0.7186985052542004,1.6077096689327388
2018,UAN,351080000,319360000,31730000,25020000,62590000,NA,NA,78280000,61780000,61660000,63550000,193980000,1020000000,1250000000,754560000,499830000,499830000,0.603648,1.5096332753136066,2.5008502890982935,0.09037826136493107,1.2506790222080204,NA,0.22296912384641676,0.22296912384641676,0.280864,0.7938686476245327,1.9853466369178838
2019,UAN,404180000,347570000,56610000,25830000,62640000,NA,NA,110620000,36990000,34260000,53930000,130590000,965370000,1140000000,718410000,419540000,419540000,0.6301842105263158,1.712375458835868,2.7172617628831577,0.1400613588005344,1.7659642401021711,NA,0.2736899401256866,0.2736899401256866,0.35454385964912283,0.7719494575270491,2.097588743816647
2015,UFPT,138850000,101400000,37450000,24010000,NA,11740000,7590000,18290000,29800000,18350000,14200000,63290000,46560000,121810000,18240000,103570000,103570000,0.14974140054182744,0.17611277396929612,1.176112773969296,0.2697155203456968,NA,0.05466330572560317,0.1317248829672308,0.1317248829672308,1.139889992611444,0.11555929416088141,0.13591076201348812
2016,UFPT,146130000,111480000,34650000,24110000,NA,12320000,7970000,16180000,31360000,22060000,14150000,69850000,48520000,130130000,17080000,113050000,113050000,0.1312533620225928,0.15108359133126936,1.1510835913312694,0.23711763498254979,NA,0.05454047765688086,0.11072332854307808,0.11072332854307808,1.1229539691078152,0.09860005983241464,0.11349691097737388
2017,UFPT,147840000,112360000,35490000,23850000,NA,11860000,9210000,17280000,37980000,22400000,12860000,75070000,53650000,139670000,15960000,123710000,123710000,0.11426934918021049,0.12901139762347424,1.1290113976234744,0.24005681818181818,NA,0.06229707792207792,0.11688311688311688,0.11688311688311688,1.0584950239851079,0.11042386996120761,0.12466980775589578
2018,UFPT,190460000,142150000,48310000,27760000,1320000,18400000,14310000,28380000,3240000,30610000,19580000,55630000,57670000,191530000,51080000,140460000,140460000,0.26669451260899074,0.3636622525986046,1.363591057952442,0.25364906017011446,21.5,0.07513388638034232,0.14900766565158038,0.14900766565158038,0.994413407821229,0.14984478736872411,0.20432701213677723
2019,UFPT,198380000,144420000,53960000,29250000,NA,23650000,19750000,32880000,3740000,28930000,18280000,53250000,59770000,191500000,29510000,161990000,161990000,0.15409921671018276,0.18217173899623434,1.1821717389962343,0.2720032261316665,NA,0.09955640689585643,0.16574251436636758,0.16574251436636758,1.0359268929503918,0.1599944122449813,0.18914087255332993
2015,UFS,5260000000,4550000000,7400000,3900000,93000000,1600000,1200000,6000000,1600000,6100000,7600000,1550000000,2840000000,5650000000,300000000,2650000000,2650000000,0.05309734513274336,0.11320754716981132,2.1320754716981134,0.0014068441064638783,0.06451612903225806,2.2813688212927757e-4,0.0011406844106463879,0.0011406844106463879,0.9309734513274336,0.0012252598707513482,0.0026123465168849504
2016,UFS,5100000000,4410000000,6100000,4700000,66000000,1700000,1800000,6000000,1500000,6400000,7900000,1570000000,2830000000,5680000000,300000000,2680000000,2680000000,0.0528169014084507,0.11194029850746269,2.1194029850746268,0.001196078431372549,0.09090909090909091,3.5294117647058826e-4,0.001176470588235294,0.001176470588235294,0.897887323943662,0.0013102652825836216,0.002776980151147377
2017,UFS,5150000000,4450000000,6600000,4500000,66000000,NA,NA,5900000,1900000,7800000,7700000,1660000000,2770000000,5210000000,2730000000,2480000000,2480000000,0.5239923224568138,1.1008064516129032,2.100806451612903,0.0012815533980582523,0.0893939393939394,NA,0.001145631067961165,0.001145631067961165,0.9884836852207294,0.0011589782260344988,0.0024347889345321524
2018,UFS,5460000000,4610000000,8700000,4500000,62000000,3200000,2300000,7500000,1100000,6200000,7200000,1590000000,2610000000,4930000000,2390000000,2540000000,2540000000,0.4847870182555781,0.9409448818897638,1.9409448818897639,0.0015934065934065935,0.12096774193548387,4.2124542124542125e-4,0.0013736263736263737,0.0013736263736263737,1.1075050709939147,0.00124028901501429,0.0024073326157560827
